Site,Date,Lat,Lon,Temp1,Temp7,Temp30,MaxT1,MaxT7,MaxT30,MinT1,MinT7,MinT30
RASI,13/04/2021,36.981941,22.537475,12.39,11.41,10.63,17.91,18.48,18.94,6.41,3.29,2.61
RENTI,28/05/2021,40.656722,23.620832,22.3,20.83,18.57,27.16,29.66,29.66,16.98,11.39,9.25
RENTI,3/9/2021,40.656722,23.620832,21.48,24.1,26.4,25.98,30.31,37.23,16.7,16.7,16.7
RENTI,4/2/2021,40.656722,23.620832,8.57,6.77,5.64,14.6,14.6,16.7,4.77,-2.82,-5.83
RIO,7/7/2021,38.286305,21.775322,26.96,25.93,23.97,32.67,36.81,36.81,19.64,19.22,13.67
RIZARI,11/5/2019,40.782143,22.088063,18.49,15.35,14.62,22.84,22.84,25.78,10.96,5.64,4.08
RIZARI,16/09/2018,40.782143,22.088063,25.47,23.83,25.57,30.69,30.69,32.85,17.92,15.49,15.49
RIZARI,18/09/2019,40.782143,22.088063,26.01,24.87,26.87,33.22,33.22,35.9,16.69,15.02,15.02
RIZARI,2/9/2020,40.782143,22.088063,29.29,27.81,26.28,35.52,37.05,37.05,23.63,17.76,17.22
RIZARI,30/08/2021,40.782143,22.088063,27.47,27.81,29.77,33.02,33.86,42.34,22.7,21.74,19.8
RIZARI,23/02/2018,40.782143,22.088063,6.52,5.83,5.7,7.98,12.44,15.96,4.97,-1.95,-3.37
RIZARI,26/02/2021,40.782143,22.088063,11.47,7.69,5.47,17.04,17.26,17.77,4.39,-2.26,-14.49
RYZIA,9/5/2019,41.62557663,26.41945483,12.74,15.93,13.63,16.35,23.29,24.03,9.24,9.24,2.84
S15,22/05/2018,40.912552,23.79774,22.39,22.34,21.51,25.4,28.36,29.79,18.39,15.13,10.28
S15,21/05/2019,40.912552,23.79774,21,19.47,16.91,26.2,27.1,27.1,14.55,12.4,5.65
S15,14/09/2020,40.912552,23.79774,27.72,27.96,27.84,33.27,33.85,36.56,21.05,20.42,19.85
S15,27/09/2021,40.912552,23.79774,22.94,21.05,23.5,29.07,31.66,32.5,16.54,10.69,10.69
S15,27/02/2019,40.912552,23.79774,4.95,5.07,6.97,11.79,16.32,17.54,-1.92,-1.92,-1.92
S15,4/2/2020,40.912552,23.79774,9.44,8,4.86,16.63,16.99,16.99,3.06,0.36,-2.52
SELAS,12/4/2021,36.99352,21.65053,11.61,12,11.16,15.62,18.62,19.5,6.88,5.86,4.21
SELAS,14/06/2021,36.99352,21.65053,21.18,21.44,20.19,25.48,28.17,31.21,17.51,17.26,12.84
SELAS,1/2/2021,36.99352,21.65053,12.92,10.12,10.8,15.95,15.95,20.08,8.45,4.19,2.89
SIKYON,18/02/2019,37.98064048,22.74752631,7.24,7.16,8.9,9.61,14.62,15.31,3.97,3.45,3.45
SKALA,14/04/2019,36.84859535,22.68023396,14.95,14.04,12.83,19.52,20.81,21.69,10.72,9.05,3.64
SKALA,20/05/2020,36.84859535,22.68023396,28.22,28.18,20.4,35.31,38.56,38.56,21.2,17.18,8.66
SKALA,25/01/2021,36.84859535,22.68023396,12.3,8.34,11.43,15.59,15.59,21.01,7.35,0.71,0.71
SKOPIA,4/5/2018,39.154823,22.491101,18.19,19.02,16.45,23.25,27.01,27.36,13.57,13.24,7.51
SKOPIA,31/05/2019,39.154823,22.491101,21.85,20.19,17.17,28.67,28.67,28.67,13.54,12.4,6.02
SKOPIA,12/5/2021,39.154823,22.491101,16.58,18.22,15.2,22.67,28.21,30.83,11.27,10.82,3.87
SKOPIA,4/9/2018,39.154823,22.491101,24.52,23.57,23.96,30.03,30.37,30.86,19.62,17.56,17.41
SKOPIA,1/9/2019,39.154823,22.491101,23.98,25.27,25.85,29.33,31.53,37.93,20.38,19.13,18.59
SKOPIA,28/08/2020,39.154823,22.491101,25.02,25.07,24.81,30.91,32.06,36.88,20.3,18.94,17.43
SKOPIA,31/08/2021,39.154823,22.491101,25.43,26.39,27.6,31.85,35.14,42.01,18.65,18.65,18.65
SPARTI,25/01/2021,37.077451,22.444878,9.1,5.47,8.75,12.65,12.65,19.87,5.06,-0.21,-0.21
T_LAM,7/5/2021,38.87114408,22.47918727,20.74,21.93,15.37,27.3,32.15,32.15,13.43,13.37,3.86
T_LAM,19/02/2021,38.87114408,22.47918727,4.26,1.74,7.6,11.03,11.55,20.94,-2.79,-6.39,-6.39
T_SPER,12/7/2021,38.8576222,22.4757528,28,28.81,27.98,31.99,35.93,40.71,23.95,22.75,13.83
T_XINIADA,4/5/2018,39.119366,22.164597,17.33,18.1,15.79,22.04,25.8,26.6,13.51,9.87,4.29
T_XINIADA,1/6/2019,39.119366,22.164597,18.36,19.03,16.05,24,26.45,27.52,12.62,10.87,6.11
T_XINIADA,22/05/2020,39.119366,22.164597,17.27,23.4,16.86,22.36,35.36,35.36,12.94,12.94,1.8
T_XINIADA,4/9/2018,39.119366,22.164597,24.16,22.71,23.38,31.05,31.05,31.05,17.94,16.77,16.27
T_XINIADA,28/08/2020,39.119366,22.164597,24.76,24.76,24.38,30.66,31.44,36.07,18.89,18.12,16.12
T_XINIADA,31/08/2021,39.119366,22.164597,24.12,25.18,26.9,31.3,33.79,40.6,15.97,15.97,15.97
T_XINIADA,5/2/2020,39.119366,22.164597,10.04,8.15,4.34,16.69,16.69,16.69,4.1,-0.88,-4.24
T_XINIADA,20/02/2021,39.119366,22.164597,2.46,-2.6,4.88,10.55,10.55,19.64,-5.92,-17.78,-17.78
T1,2/5/2018,40.7517927,22.1694745,21.45,21.41,17.66,27.48,28.42,28.42,13.01,10.65,3.54
T1,12/5/2019,40.7517927,22.1694745,19.36,15.83,14.65,26.16,26.16,26.16,10.13,5.29,3.83
T1,11/5/2020,40.7517927,22.1694745,18.94,16.39,15.21,24.62,25.39,25.44,13.07,6.04,1.43
T1,6/10/2018,40.7517927,22.1694745,16.11,17.52,20.87,18.38,24.51,31.77,12.88,10.96,5.83
T1,19/07/2019,40.7517927,22.1694745,23.57,22.35,26.6,29.27,29.27,37.75,15.16,15.16,15.16
T1,9/7/2020,40.7517927,22.1694745,22.98,26.57,25.05,29.37,34.21,35.82,15.73,15.73,12.71
T1,21/07/2021,40.7517927,22.1694745,27.57,27.98,28.48,32.96,35.71,38.04,21.66,20.69,17.5
T1,23/02/2018,40.7517927,22.1694745,7.04,6.21,5.72,8.47,12.79,16.11,5.47,-1.49,-3.46
T1,23/02/2019,40.7517927,22.1694745,6.47,6.56,5.92,13.21,17.14,17.14,0.25,-2.08,-6.12
T1,22/01/2020,40.7517927,22.1694745,-0.31,2.31,2.37,6.61,10.9,14.78,-4.37,-4.37,-4.66
T1,26/02/2021,40.7517927,22.1694745,11.08,7.62,5.35,17.03,17.6,17.6,3.4,-2.61,-13.7
T2,1/5/2018,40.546872,22.329773,17.89,19.64,16.17,22.17,26.85,26.85,13.64,9.41,3.28
T2,12/5/2019,40.546872,22.329773,18.32,15.32,13.9,24.27,24.27,24.27,10.14,5.39,3.76
T2,11/5/2020,40.546872,22.329773,18.11,15.73,14.29,22.98,24.39,24.39,13.48,5.96,1.81
T2,15/05/2021,40.546872,22.329773,18.41,17.48,15.64,25.36,25.36,28.44,10.32,10.32,2.57
T2,7/10/2018,40.546872,22.329773,15.93,16.67,19.82,20.93,23.8,30.96,11.61,10.34,6.43
T2,21/07/2019,40.546872,22.329773,23.42,21.26,25.24,28.5,28.5,35.81,15.93,14.41,14.41
T2,8/3/2018,40.546872,22.329773,10.7,7.62,5.93,18.79,18.79,18.79,4.26,-3.62,-3.88
T2,21/02/2019,40.546872,22.329773,7.39,5.07,5.69,15.96,15.96,15.96,0.21,-2.37,-2.89
T2,23/01/2020,40.546872,22.329773,1.77,2.76,2.37,10.78,10.78,12.13,-3.29,-3.29,-4.21
T2,27/02/2021,40.546872,22.329773,9.89,8.21,5.5,16.41,17.09,17.22,2.09,-0.57,-14.38
TAGER,26/02/2018,37.623696,25.136161,11.18,12.73,13.03,12.01,14.93,16.17,10.3,10.3,8.17
TANOS,29/01/2021,37.429188,22.752727,3.68,7.76,8.29,7.98,14.06,21.5,0.27,0.27,-0.43
TERPSITHEA,6/5/2018,39.634724,22.354996,20.44,19.79,18.41,24.38,28.23,29.56,16.09,13.77,9.89
TERPSITHEA,24/08/2018,39.634724,22.354996,26.37,27.36,26.67,31.1,33.28,33.28,21.87,21.37,20.91
TERPSITHEA,22/08/2019,39.634724,22.354996,27.75,26.55,28.37,33.08,33.55,39.53,22.21,19.28,19.28
TERPSITHEA,5/3/2018,39.634724,22.354996,13.71,7.6,7.93,19.43,19.43,19.43,7.84,-1.78,-1.78
TERPSITHEA,19/02/2019,39.634724,22.354996,8.04,6.4,7.74,14.62,14.62,16.21,2.37,1.15,1.15
TERPSITHEA,2/3/2021,39.634724,22.354996,8,10.05,7.9,14.44,19.54,19.66,3.29,3.29,-7.61
THOK,15/04/2019,37.41756452,22.08756002,10.13,10.54,9.74,13.77,16.91,18.41,7.61,6.35,0.94
THOK,27/02/2018,37.41756452,22.08756002,7.1,8.02,7.29,9.94,14.14,14.36,5.27,3.93,-0.83
THOK,5/3/2019,37.41756452,22.08756002,7.77,6.2,5.81,12.48,13.77,16.72,3.24,-1.23,-1.82
THOK,26/01/2021,37.41756452,22.08756002,9.27,6.46,8.15,11.99,11.99,20.24,6.94,-1.1,-1.75
TIMIOS,14/04/2019,37.825124,22.12445,10.2,9.65,8.64,15.14,15.28,17.54,5.17,4.86,-0.4
TIMIOS,13/05/2020,37.825124,22.12445,19.61,15.94,13.49,25.42,27.57,27.57,13.69,6.64,3.29
TIMIOS,24/08/2018,37.825124,22.12445,22.98,22.85,22.33,28.46,29,29.92,17.03,16.24,14.71
TIMIOS,1/7/2020,37.825124,22.12445,26.1,23.14,19.43,31.92,31.92,31.92,19.15,15.41,8.91
TITAR_DW,12/7/2020,39.786852,22.380001,25.48,24.78,25.07,30.43,30.7,33.63,20.42,18.62,14.82
TITAR_DW,20/02/2019,39.786852,22.380001,8.55,6.41,7.61,14.39,14.39,15.47,3.53,1.25,1.08
TITAR_DW,20/02/2020,39.786852,22.380001,9.37,8.81,7.39,14.66,15.09,17.09,4.19,2.12,-1.72
TITAR_MD,16/05/2018,39.715889,22.188656,20.62,18.62,18.44,26.61,26.61,28.53,14.06,11.2,8.91
TITAR_MD,11/5/2021,39.715889,22.188656,16.41,19.18,15.67,22.09,28.33,32.47,10.17,10.17,2.71
TITAR_MD,11/7/2020,39.715889,22.188656,23.99,24.54,24.51,29.4,33.47,35.15,17.86,17.86,14.02
TRIKALITIKOS,14/05/2019,38.0772332,22.62260097,14.48,14.07,12.94,17.46,20.03,21.48,11.46,7.83,5.23
TRIKALITIKOS,7/7/2020,38.0772332,22.62260097,21.62,24.95,21.74,24.03,30.37,30.37,19.74,19.74,14.6
TRIKALITIKOS,18/02/2019,38.0772332,22.62260097,5.23,5.23,7.04,7.69,13.17,14.48,2.1,1.57,1.57
TZIROREMA,23/04/2018,37.04517778,22.06461111,15.35,16.2,14.17,21.31,23.38,26.46,9.16,9.16,4.51
TZIROREMA,15/04/2019,37.04517778,22.06461111,11.13,11.74,11.11,14.23,17.22,18.06,8.73,7.97,4.41
TZIROREMA,24/05/2020,37.04517778,22.06461111,17.73,22.41,18.63,21.37,35.11,36.09,14.43,14.43,6.97
TZIROREMA,26/08/2018,37.04517778,22.06461111,23.49,24.9,24.95,27.44,32.69,32.69,20.73,18.77,18.48
TZIROREMA,28/06/2019,37.04517778,22.06461111,25.31,25.62,22.66,29.78,33.78,33.85,20.56,18.46,12.1
TZIROREMA,4/7/2021,37.04517778,22.06461111,25.25,27.9,23.53,30.56,38.47,38.47,20.37,20.37,12.53
TZIROREMA,4/3/2018,37.04517778,22.06461111,12.15,9.38,9.23,16.82,16.82,16.82,8.31,3.35,3.35
TZIROREMA,4/2/2019,37.04517778,22.06461111,12.96,9.45,7.12,16.18,16.18,16.18,10.52,4.15,-0.67
TZIROREMA,24/01/2020,37.04517778,22.06461111,7.35,6.6,6.07,14.29,14.29,14.29,3.59,0.88,0.39
TZIROREMA,3/2/2021,37.04517778,22.06461111,9.8,8.34,9.09,12.88,15.02,19.56,7.71,3.04,0.72
VALTOTOPI,30/05/2021,40.9928928,23.5981913,20.45,22.99,20.75,26.39,31.83,31.83,12.92,12.92,12.18
VALTOTOPI,15/09/2020,40.9928928,23.5981913,27.72,28.08,27.86,32.46,33.98,36.79,21.93,20.97,18.14
VALTOTOPI,26/09/2021,40.9928928,23.5981913,21.93,21.34,23.68,29,31.86,32.3,13.24,10.27,10.27
VARVAS,14/05/2018,38.20802529,23.90215283,18.01,18.13,18.72,23,24.8,29.4,12.57,12.57,8.22
VARVAS,4/6/2019,38.20802529,23.90215283,20.05,22.03,19.27,25.03,30.29,30.29,14.29,14.29,8.87
VARVAS,3/6/2020,38.20802529,23.90215283,16.94,16.04,19.63,21.43,22.8,37.65,11.76,10.1,9.07
VARVAS,14/05/2021,38.20802529,23.90215283,20.5,18.74,17.23,27.09,28.55,31.45,12.92,9.65,6.8
VARVAS,8/3/2018,38.20802529,23.90215283,14.48,12.4,9.8,19.45,19.45,19.45,9.47,2.4,2.4
VARVAS,22/02/2019,38.20802529,23.90215283,8.06,7.15,8.28,14.28,15.85,17.06,2.25,1.08,0.44
VARVAS,5/2/2020,38.20802529,23.90215283,10.98,9.66,7.19,17.42,17.42,17.42,4.9,3.41,-0.35
VARVAS,31/01/2021,38.20802529,23.90215283,10.9,8.34,8.67,15.82,15.82,20.77,6.54,-0.54,-1.54
VARTHOLOMIO_UP,20/04/2018,37.8666805,21.2222493,19,18.46,15.45,24.36,28.19,28.19,13.9,11.61,8.33
VARTHOLOMIO_UP,10/4/2019,37.8666805,21.2222493,13.97,14.37,13.47,15.32,18.76,19.92,12.34,10.35,8.01
VARTHOLOMIO_UP,12/5/2020,37.8666805,21.2222493,21.18,17.87,16.41,26.62,26.62,26.62,12.6,11.63,9.02
VARTHOLOMIO_UP,17/04/2021,37.8666805,21.2222493,15.28,13.49,12.97,19.56,19.56,20.78,10.05,7.21,5.51
VARTHOLOMIO_UP,1/9/2018,37.8666805,21.2222493,27.01,26.5,27.28,31.77,32.12,33.32,22.05,21.4,21.4
VARTHOLOMIO_UP,21/06/2019,37.8666805,21.2222493,25.28,25.62,21.99,28.79,30.75,31.07,22.04,19.63,13.6
VARTHOLOMIO_UP,21/07/2020,37.8666805,21.2222493,24.33,24.7,25.2,27.59,28.73,31.39,21.31,20.33,19.03
VARTHOLOMIO_UP,6/6/2021,37.8666805,21.2222493,20.7,20.05,19.82,24.77,25.67,28.77,15.18,15.18,13.85
VARTHOLOMIO_UP,9/3/2018,37.8666805,21.2222493,13.55,14.7,12.31,15.17,21.22,21.22,11.33,9.87,6.05
VARTHOLOMIO_UP,23/01/2020,37.8666805,21.2222493,8.55,9.64,9.4,13.27,15.16,15.22,3.94,3.94,3.52
VARTHOLOMIO_UP,2/2/2021,37.8666805,21.2222493,14.04,12.12,12.71,15.39,17.37,20.99,13.23,7.51,3.59
VATONIA_UP,27/05/2021,40.42113,23.3873,22.08,19.56,17.76,26.44,28.95,28.95,16.6,11.63,8.54
VOURAIKOS,17/04/2021,38.16973396,22.18341207,9.55,8.84,7.49,13.47,16.3,18.39,5.18,1.42,-0.49
VOZVOZ,11/2/2021,41.01488751,25.31924269,12.99,11.87,8.22,15.24,15.83,15.83,9.66,5.1,-3.56
VRODAMAS,24/04/2018,36.97333906,22.58182909,18.63,18.12,15.92,24.53,26.77,27.99,11.42,9.63,4.26
VRODAMAS,14/04/2019,36.97333906,22.58182909,14.21,13.3,11.98,19.6,20.44,21.71,9.1,7.68,2.81
VRODAMAS,13/04/2021,36.97333906,22.58182909,12.89,11.98,11.16,18.96,19.61,19.9,6.12,3.49,2.59
VRODAMAS,19/07/2019,36.97333906,22.58182909,25.37,24.47,27.37,30.83,31.35,40.64,18.64,18.46,18.46
VRODAMAS,25/01/2021,36.97333906,22.58182909,11.15,7.12,10.28,15,15,21.03,5.45,0.56,0.56
VULGARIS_DW,7/5/2018,39.24730167,26.00188208,17.2,21.05,18.12,18.13,29.36,29.36,15.58,15.29,10.48
XOLOREM,4/5/2018,39.23024759,22.74505239,17.89,18.93,16.75,22.01,26.7,26.96,14.18,13.18,9.26
XOLOREM,31/05/2019,39.23024759,22.74505239,22.95,20.8,17.95,29.27,29.27,29.27,15.85,13.6,8.92
XOLOREM,19/05/2020,39.23024759,22.74505239,23.21,23.56,17.5,28.81,35.43,35.43,17.55,13.89,4.63
XONDROS,11/9/2021,38.559451,24.158822,19.67,20.84,24.43,21.65,24.28,31.27,17.49,17.49,17.49
ZEVGO,23/05/2018,41.09019,23.29307,22.58,22.23,21.87,25.91,27.81,29.31,19.13,16.95,13.91
ZEVGO,20/05/2019,41.09019,23.29307,20.9,18.97,16.98,25.98,26.3,26.3,16.08,12.03,7.06
ZEVGO,16/09/2020,41.09019,23.29307,27.32,27.86,27.69,32.29,33.48,36.7,21.66,21.66,17.99
ZEVGO,28/09/2021,41.09019,23.29307,23.71,21.14,23.61,30.08,30.08,32.37,17.64,9.79,9.79
ZEVGO,4/2/2020,41.09019,23.29307,11.06,8.83,5.06,16.64,16.74,16.74,5.04,1.64,-2.28
ZEVGO,3/2/2021,41.09019,23.29307,10.98,6.64,6.59,15.95,15.95,17.26,5.71,-2.06,-5.08
3POTAM,17/09/2018,40.53310984,22.19779814,22.46,21.4,22.94,28.39,28.39,30.84,15.23,13.68,13.68
3POTAM,2/9/2020,40.53310984,22.19779814,25.14,24.25,23.74,32.07,33.56,33.56,17.15,15.46,15.46
40POROS_DW,13/05/2019,40.110723,20.722661,12.44,10.54,10.88,17.04,20.07,24.16,8.24,2.21,0.88
40POROS_DW,4/9/2019,40.110723,20.722661,20.76,22.89,24.6,24.78,30.18,34.86,15.83,15.83,15.71
40POROS_UP,8/7/2021,40.28855271,20.97623538,24.14,21.07,19.38,29.78,29.78,31.74,18.04,13.34,5.48
A2,20/07/2021,40.862941,21.629708,21.53,25.29,25.47,27.36,34.9,35.6,17.31,17.31,15.88
A2,20/07/2021,40.52782545,22.71522152,27.11,28.26,28.56,31.67,34.89,39.05,23.05,22.84,19.78
ACHELOOS_EKV,20/04/2021,38.365361,21.143363,13.41,14.36,13.26,14.95,20.79,20.79,11.72,9.52,7.28
ACHELOOS_EKV,22/08/2021,38.365361,21.143363,27.61,27.32,28.07,29.76,30.73,33.91,26.09,22.55,22.17
ACHELOOS_EKV,23/01/2021,38.365361,21.143363,13.56,9.16,13.1,14.41,14.71,20.43,12.7,3.83,3.83
AG_DIMITRIOS_UP,9/3/2021,38.111463,24.435745,10.51,10.76,10.05,14.32,18.13,18.2,6.61,6.61,-0
AG_DIMITRIOS_UP,26/05/2021,38.111463,24.435745,21.95,19.93,18.79,25.87,26.13,28.77,18.52,12.28,10.33
AG_FLOROS,23/05/2020,37.16907112,22.02451204,17.55,24.09,18.48,22.03,37.18,37.18,14.22,14.22,6.4
AG_FLOROS,13/04/2021,37.16907112,22.02451204,12.04,10.88,10.22,18.49,18.49,19.65,5.07,2.04,2.04
AG_FLOROS,22/04/2018,37.16907112,22.02451204,15.88,17.33,14.22,20.81,26.72,28.28,10.19,10.19,4.19
AG_FLOROS,15/04/2019,37.16907112,22.02451204,11.6,12.11,11.37,14.78,18.1,19.12,8.96,8.18,3.54
AG_FLOROS,23/07/2020,37.16907112,22.02451204,27.16,24.56,24.99,33.86,33.86,35.46,19.42,17.63,15.79
AG_FLOROS,3/6/2021,37.16907112,22.02451204,18.01,19.32,19.34,23.8,27.19,33.06,11.82,11.82,10.27
AG_FLOROS,4/3/2018,37.16907112,22.02451204,12.44,9.66,9.43,17.39,17.39,17.39,7.53,2.75,1.95
AG_FLOROS,28/01/2021,37.16907112,22.02451204,5.47,8.82,9.55,7.27,13.59,20.18,3.85,3.85,0.52
AG_FLOROS,31/08/2018,37.16907112,22.02451204,25.68,24.26,25.51,32.71,32.71,34.12,18.39,18.39,18.31
AG_FLOROS,19/06/2019,37.16907112,22.02451204,24.76,25.01,20.83,30.36,33.39,35.06,18.64,16.63,11.51
AG_GEORGIOS,28/04/2018,39.27126351,20.84748657,18.69,16.51,14.32,25.74,25.74,26.6,11.02,8.18,1.43
AG_GEORGIOS,21/04/2021,39.27126351,20.84748657,9.18,10.33,9.22,12.65,17.93,18.23,5.92,1.8,-0.32
AG_GEORGIOS,2/9/2018,39.27126351,20.84748657,23.91,22.86,23.74,30.1,30.1,31.39,17.92,16.06,16.06
AG_GEORGIOS,18/04/2019,39.27126351,20.84748657,10.13,10.04,10.56,15.88,16.02,19.5,4.25,3.3,1.88
AG_GEORGIOS,5/6/2020,39.27126351,20.84748657,16.12,14.66,17.21,21.34,21.34,32.39,10.36,8.3,7.19
AG_GEORGIOS,6/7/2021,39.27126351,20.84748657,23.79,25.14,22.77,28.56,34.75,36.07,17.6,16.63,11.91
AG_GEORGIOS,5/7/2020,39.27126351,20.84748657,25.41,24.91,20.44,30.33,31.48,31.48,19.42,17.02,11.28
AG_GEORGIOS,22/07/2019,39.27126351,20.84748657,24.46,21.88,24.35,30.91,30.91,34.14,17.01,15.53,15.53
AG_MARKOU,25/02/2018,40.16600678,21.84285204,3.86,4.44,4.54,5.24,10.81,13.64,2.49,0.5,-2.81
AG_THOMAS,2/5/2018,38.38216987,21.45569016,20.94,19.98,17.18,25.45,27.15,27.15,15.64,12.96,7.93
AG_THOMAS,19/04/2021,38.38216987,21.45569016,14.59,13.55,11.95,17.29,20.82,20.89,12.63,7.96,5.57
AG_THOMAS,5/7/2021,38.38216987,21.45569016,24.63,26.19,23.63,27.56,33.94,33.94,21.46,21.02,16.48
AG_THOMAS,28/02/2018,38.38216987,21.45569016,9.6,10.35,10.12,11.34,15.6,15.6,7.28,7.28,5.46
AG_THOMAS,26/01/2020,38.38216987,21.45569016,10.58,8.85,8.19,12.48,12.63,14.18,8.63,4.86,3.86
AG_THOMAS,23/02/2021,38.38216987,21.45569016,10.17,8.04,10.01,14.37,14.37,17.52,6.19,0.75,0.75
AGGISTRO,20/05/2020,41.370423,23.353469,23.92,23.44,17.13,27.91,31.36,31.36,20,13.9,4.51
AGGISTRO,29/05/2021,41.370423,23.353469,18.48,21.59,19.2,22.14,30.44,30.44,13.27,12.37,8.85
AGGISTRO,21/09/2018,41.370423,23.353469,22.36,22.83,23.95,27.13,28.58,31.49,15.48,14.72,13.86
AGGISTRO,20/09/2019,41.370423,23.353469,22.4,23.33,25.51,26.79,30.94,34.04,18.31,12.6,12.6
AGGISTRO,4/9/2020,41.370423,23.353469,26.65,27.15,25.28,31.73,34.59,34.59,20.54,15.95,15.7
AGGISTRO,4/9/2021,41.370423,23.353469,21.03,23.12,26.34,25.2,28.8,36.88,15.71,13.61,13.61
AGGISTRO,28/02/2018,41.370423,23.353469,-0.58,3.92,5.4,2.21,10.14,13.39,-4.06,-4.08,-4.08
AGGISTRO,28/02/2019,41.370423,23.353469,6.3,3.59,5.4,10.69,13.42,16.03,0.84,-3.42,-4.04
AGGISTRO,4/2/2020,41.370423,23.353469,8.92,7.27,4.3,14.96,15.31,15.31,1.25,-1.94,-4.03
AGGISTRO,3/2/2021,41.370423,23.353469,9.25,4.96,5.17,13.76,13.76,13.76,3.68,-2.71,-5.03
AGGISTRO,20/05/2019,41.370423,23.353469,19.4,17.22,15.29,24.34,24.34,24.34,12.78,10.23,2.42
AGRILIAS,2/5/2018,38.42163056,21.45882968,20.94,19.98,17.18,25.45,27.15,27.15,15.64,12.96,7.93
AGRILIAS,19/04/2021,38.42163056,21.45882968,14.59,13.55,11.95,17.29,20.82,20.89,12.63,7.96,5.57
AGRILIAS,17/04/2019,38.42163056,21.45882968,13,12.65,12.59,16.27,16.27,19.13,10.18,8.78,6.95
AGRILIAS,16/05/2020,38.42163056,21.45882968,25.44,20.73,16.38,32.17,32.17,32.17,19.56,13.77,9.83
AKROPOTAMI,21/04/2021,39.09374764,21.02740644,12.15,13.11,11.75,15.35,21.07,21.23,9.43,5.63,2.12
AKROPOTAMI,23/08/2021,39.09374764,21.02740644,27.9,27.94,29.23,34.64,35.23,40.44,21.41,20.61,19.38
AMYGDAL,20/05/2018,41.136423,25.535138,22.09,19.7,19.47,27.26,27.26,28.27,16.5,13.19,7.98
AMYGDAL,8/5/2019,41.136423,25.535138,13.3,15.74,13.93,16.21,21.46,23.41,9.81,9.81,3.74
AMYGDAL,24/09/2019,41.136423,25.535138,18.07,20.3,24.09,23.71,29.86,35.91,11.35,10.05,10.05
AMYGDAL,7/9/2020,41.136423,25.535138,25.07,26.48,26.7,31.72,35.9,35.99,17.2,17.2,17.2
AMYGDAL,15/05/2021,41.136423,25.535138,17.9,16.35,15.26,22.66,23.57,27.8,12.6,7.99,4.24
AMYGDAL,20/09/2018,41.136423,25.535138,20.7,22.37,24.94,26.4,30,35.11,15.16,15.16,15.16
AMYGDAL,5/9/2021,41.136423,25.535138,21.79,23.74,26.02,27.86,31.69,35.02,14.91,14.91,14.91
AMYNTAS,2/9/2020,40.660245,21.64816,26.49,25.67,23.9,32.84,34.58,34.58,19.43,15.55,15.08
ARGYRI,30/04/2018,39.13433441,21.62487075,15.31,16.62,13.66,21.04,24.08,24.08,9.71,8.69,3.36
ANTHOXORI,16/04/2021,37.348781,22.146494,10.96,10.11,9.4,17.3,18.54,19.17,4.92,-0,-0
APIDITSA,30/06/2021,37.39018312,22.08634712,28.11,28.89,22.05,35.54,37.35,37.35,19.21,19.05,11.01
APIDITSA,31/01/2020,37.39018312,22.08634712,9.03,7.42,4.57,12.93,12.93,13.56,5.81,-0.18,-3.56
APIDITSA,27/02/2018,37.39018312,22.08634712,7.1,8.02,7.29,9.94,14.14,14.36,5.27,3.93,-0.83
APIDITSA,5/3/2019,37.39018312,22.08634712,7.77,6.2,5.81,12.48,13.77,16.72,3.24,-1.23,-1.82
APOKRIMNO_DW,20/09/2018,40.877654,25.898887,20.53,21.94,24.69,25.8,29.05,34.7,16.57,16.57,16.57
APOKRIMNO_DW,21/02/2018,40.877654,25.898887,5.87,6.38,6.14,8.12,11.11,14.21,3.74,1.88,-1.67
APOKRIMNO_DW,20/02/2019,40.877654,25.898887,7.84,5.18,7.64,13.76,14.06,15.22,3.45,0.63,0.63
APOKRIMNO_DW,14/01/2020,40.877654,25.898887,4.19,3.06,6.68,8.75,10.51,16.73,0.55,-0.95,-0.95
ARGIRI,1/9/2018,39.1665245,21.38792377,21.22,19.79,20.08,27.21,27.21,27.21,15.04,14.49,13.05
ARGIRI,29/04/2018,39.1665245,21.38792377,15.79,15.34,12.65,20.98,23.4,23.4,10.15,7.06,2.09
ARGOS,12/4/2019,37.63597291,22.73753628,14.76,12.54,11.37,20.69,20.69,22.47,8.44,6.98,3.16
ARIS,16/04/2021,37.081972,22.02721384,13.4,12.77,12.26,18.31,19.82,20,9.01,4.66,4.35
ARIS,24/01/2020,37.081972,22.02721384,8.41,8.45,8,14.5,14.5,14.53,5.19,2.52,1.85
ARIS,3/2/2021,37.081972,22.02721384,12,10.41,11.13,14.54,16.34,20.43,10.26,4.85,2.58
ARIS,15/04/2019,37.081972,22.02721384,13.22,13.79,13.01,15.83,18.95,19.82,11.25,9.94,6.58
ARTA,28/04/2018,39.165325,20.99377222,20.31,17.73,15.69,27.66,27.66,28.47,12.71,9.74,3.37
ARTA,18/04/2019,39.165325,20.99377222,10.96,11.24,11.83,16.85,17.7,20.82,5.44,5.44,4.06
ARTA,2/10/2018,39.165325,20.99377222,17.3,16.77,21.43,22.03,25.06,32.68,13.47,12.51,12.51
ARTA,24/07/2019,39.165325,20.99377222,27.43,25.11,25.64,33.81,34.14,36.31,21.24,17.3,17.3
ARTA,6/7/2020,39.165325,20.99377222,25.76,26.37,21.93,32.5,33.52,33.52,21.42,18.59,12.29
